Provider State,Average Covered Charges
Maryland,$23819.25
Maryland,$34237.20
Maryland,$26359.89
Maryland,$37159.50
Maryland,$28060.88
Maryland,$23136.21
Maryland,$21974.54
Maryland,$25661.53
Michigan,$22872.78
Maryland,$20402.18
Maryland,$32118.04
Maryland,$23926.85
Maryland,$25667.94
Massachusetts,$56943.57
Massachusetts,$40548.86
Massachusetts,$33653.76
Massachusetts,$35104.10
Massachusetts,$37562.33
Massachusetts,$46153.13
Massachusetts,$59807.86
Massachusetts,$35083.37
Massachusetts,$37203.45
Massachusetts,$28853.57
Massachusetts,$71161.07
Massachusetts,$24314.08
Massachusetts,$45495.58
Massachusetts,$34876.12
Massachusetts,$39023.04
Massachusetts,$38901.46
Massachusetts,$36691.73
Massachusetts,$29388.46
Massachusetts,$76120.52
Massachusetts,$55687.05
Massachusetts,$40375.22
Massachusetts,$78756.43
Massachusetts,$42893.19
Massachusetts,$49803.80
Massachusetts,$49450.15
Michigan,$39773.75
Michigan,$26024.72
Michigan,$50898.36
Michigan,$57500.14
Michigan,$58277.96
Michigan,$39548.55
Michigan,$52161.68
Michigan,$45862.04
Michigan,$31815.54
Michigan,$43415.97
Michigan,$43459.92
Michigan,$65948.00
Michigan,$38968.81
Michigan,$52693.47
Michigan,$27651.16
Michigan,$71337.44
Michigan,$54187.33
Michigan,$58502.82
Michigan,$49917.03
Michigan,$47136.55
Michigan,$32249.31
Michigan,$61860.26
Michigan,$48603.90
Michigan,$60964.56
Michigan,$68911.60
Michigan,$68914.50
Michigan,$29116.27
Michigan,$33325.56
Michigan,$26005.18
Michigan,$35121.53
Michigan,$57206.23
Michigan,$69286.40
Michigan,$46327.11
Michigan,$45538.80
Michigan,$64303.87
Michigan,$40925.72
Michigan,$52381.50
Michigan,$51168.95
Michigan,$57010.67
Michigan,$56901.80
Michigan,$68126.55
Michigan,$42526.83
Minnesota,$68986.63
Minnesota,$42233.34
Minnesota,$31529.11
Minnesota,$57267.36
Minnesota,$63788.46
Minnesota,$53469.45
Minnesota,$47242.22
Minnesota,$76127.48
Minnesota,$63495.04
Minnesota,$46871.43
Minnesota,$83156.72
Minnesota,$33582.00
Minnesota,$62194.91
Minnesota,$61134.50
Minnesota,$61914.25
Mississippi,$87347.45
Mississippi,$44986.79
Mississippi,$51479.36
Mississippi,$90837.57
Mississippi,$60525.46
Mississippi,$68792.07
Mississippi,$36958.17
Mississippi,$33955.19
Mississippi,$40954.27
Mississippi,$60494.37
Mississippi,$36447.85
Mississippi,$53262.54
Mississippi,$36872.33
Mississippi,$48002.25
Mississippi,$62098.07
Missouri,$58025.58
Missouri,$67474.19
Missouri,$46037.71
Missouri,$46608.86
Missouri,$67774.88
Missouri,$52454.67
Missouri,$55998.82
Missouri,$44424.96
Missouri,$47221.76
Missouri,$43091.00
Missouri,$48405.97
Missouri,$55525.25
Missouri,$47707.64
Missouri,$58817.33
Missouri,$58525.27
Missouri,$140333.00
Missouri,$47207.46
Missouri,$47742.00
Missouri,$38650.64
Missouri,$71848.60
Missouri,$63548.09
Missouri,$64464.61
Missouri,$89538.63
Missouri,$46055.15
Missouri,$42812.62
Missouri,$65913.59
Missouri,$106094.60
Montana,$41600.62
Montana,$40089.60
Montana,$55825.14
Montana,$51644.31
Nebraska,$42847.19
Nebraska,$29771.76
Nebraska,$48502.43
Nebraska,$40528.73
Nebraska,$101289.34
Nebraska,$64345.20
Nebraska,$73957.00
Nebraska,$61497.91
Nebraska,$27767.55
Nevada,$70964.55
Nevada,$97617.71
Nevada,$65218.18
Nevada,$79397.68
Nevada,$98209.60
Nevada,$106511.64
Nevada,$108888.08
Nevada,$171173.41
Nevada,$110957.94
New Hampshire,$50683.30
New Hampshire,$36176.27
New Hampshire,$61854.18
New Hampshire,$45793.45
New Hampshire,$50739.20
New Jersey,$119767.24
New Jersey,$139635.54
New Jersey,$74053.73
New Jersey,$44384.27
New Jersey,$113034.04
New Jersey,$65514.27
New Jersey,$84642.00
New Jersey,$72093.80
New Jersey,$93057.48
New Jersey,$151427.35
New Jersey,$76240.69
New Jersey,$80712.13
New Jersey,$129068.17
New Jersey,$111104.30
New Jersey,$131025.25
Mississippi,$42954.36
New Jersey,$69189.57
New Jersey,$86122.64
New Jersey,$151184.00
New Jersey,$126722.64
New Jersey,$82666.73
New Jersey,$81074.19
New Jersey,$159978.75
New Jersey,$76083.75
New Jersey,$76570.76
New Jersey,$150762.71
New Jersey,$108369.57
New Jersey,$121530.74
New Jersey,$60309.50
New Jersey,$65122.77
New Jersey,$82216.76
New Jersey,$74811.00
New Jersey,$92496.00
New Jersey,$127227.36
New Jersey,$175258.50
New Jersey,$104811.94
New Jersey,$109553.00
New Jersey,$105884.41
New Jersey,$95282.00
New Jersey,$88410.74
New Jersey,$155632.57
New Jersey,$78430.83
New Jersey,$148257.58
New Jersey,$61435.36
Mississippi,$57915.39
New Jersey,$93712.78
New Jersey,$76702.17
New Mexico,$39795.93
New Mexico,$59925.57
New Mexico,$68030.00
New Mexico,$51051.42
New York,$48891.16
New York,$39952.52
New York,$68066.66
New York,$26947.48
New York,$67301.54
New York,$59920.30
New York,$58839.84
New York,$46059.41
New York,$65988.73
New York,$101269.46
New York,$49707.89
New York,$41646.15
New York,$69692.50
New York,$51837.78
New York,$32824.09
New York,$38898.80
New York,$61095.82
New York,$74891.33
New York,$74797.34
New York,$38995.28
New York,$75614.63
New York,$36922.20
New York,$34995.05
New York,$52388.72
New York,$102162.58
New York,$77070.40
New York,$105497.55
New York,$67189.87
New York,$24082.25
New York,$79558.54
New York,$76538.43
New York,$31112.00
New York,$43122.90
New York,$106714.78
New York,$62555.12
New York,$64667.22
New York,$29642.00
New York,$57633.95
New York,$100051.30
New York,$48194.45
New York,$50870.40
New York,$45861.46
New York,$41763.42
New York,$35160.61
New York,$65735.54
New York,$53929.00
New York,$30946.57
New York,$38816.57
New York,$83571.35
New York,$50625.91
New York,$44943.50
New York,$68369.93
New York,$67411.33
New York,$75374.05
New York,$50483.05
New York,$90014.56
North Carolina,$45356.42
North Carolina,$37010.46
North Carolina,$50585.64
North Carolina,$28154.05
North Carolina,$42461.00
North Carolina,$27739.35
North Carolina,$44978.46
North Carolina,$34995.00
North Carolina,$71753.94
North Carolina,$90214.61
North Carolina,$66574.80
North Carolina,$64620.27
North Carolina,$38472.60
North Carolina,$65794.41
North Carolina,$59580.03
North Carolina,$47970.70
North Carolina,$92399.97
North Carolina,$73901.27
North Carolina,$35280.35
North Carolina,$38299.78
North Carolina,$46888.85
North Carolina,$45885.08
North Carolina,$52623.37
North Carolina,$68847.56
North Carolina,$51681.13
North Carolina,$73931.13
North Carolina,$45385.88
North Carolina,$41995.25
North Carolina,$69975.81
North Carolina,$91183.66
North Dakota,$39534.46
North Dakota,$44877.12
North Dakota,$36869.91
North Dakota,$30819.47
North Dakota,$47352.35
North Dakota,$30116.85
Ohio,$40281.81
Ohio,$52944.77
Ohio,$62053.63
Ohio,$54798.92
Ohio,$40720.28
Ohio,$36433.00
Ohio,$55370.00
Ohio,$50517.09
Ohio,$63631.22
Ohio,$66831.35
Ohio,$47231.63
Ohio,$58475.17
Ohio,$53785.21
Ohio,$55207.03
Ohio,$29414.95
Ohio,$50738.19
Ohio,$59719.44
Ohio,$63761.75
Ohio,$69541.41
Ohio,$58701.53
Ohio,$68494.59
Ohio,$69087.66
Ohio,$27177.50
Ohio,$59357.82
Ohio,$68457.30
Ohio,$65119.51
Ohio,$48924.22
Ohio,$34347.50
Ohio,$74996.28
Ohio,$46795.78
Ohio,$36266.33
Ohio,$57830.58
Ohio,$78271.39
Ohio,$44142.83
Ohio,$62898.37
Ohio,$56122.00
Ohio,$61063.92
Ohio,$82231.08
Ohio,$69522.91
Ohio,$39180.80
Ohio,$65098.09
Ohio,$64895.83
Ohio,$72029.58
Ohio,$58073.39
Ohio,$51001.38
Ohio,$50485.08
Ohio,$71986.96
Ohio,$60906.21
Ohio,$33678.18
Ohio,$45962.62
Ohio,$46761.00
Ohio,$66963.30
Oklahoma,$73643.96
Oklahoma,$80596.16
Oklahoma,$118928.91
Oklahoma,$39811.47
Oklahoma,$60277.19
Oklahoma,$75753.09
Oklahoma,$98130.63
Oklahoma,$54798.65
Oklahoma,$51760.84
Oklahoma,$51016.46
Oklahoma,$47857.57
Oklahoma,$126119.94
Oklahoma,$79403.53
Oklahoma,$53781.64
Oklahoma,$68008.68
Oklahoma,$63519.00
Oregon,$38632.52
Oregon,$37145.36
Oregon,$43784.60
Oregon,$61971.41
Oregon,$47987.25
Oregon,$52654.17
Oregon,$42674.68
Oregon,$38954.63
Oregon,$39200.64
Pennsylvania,$73781.57
Pennsylvania,$47072.66
Pennsylvania,$45196.34
Pennsylvania,$64086.23
Pennsylvania,$73430.35
Pennsylvania,$28871.50
Pennsylvania,$41017.53
Pennsylvania,$19747.27
Pennsylvania,$44675.95
Pennsylvania,$53612.86
Pennsylvania,$56462.80
Pennsylvania,$36495.37
Pennsylvania,$103103.70
Pennsylvania,$66771.52
Pennsylvania,$57310.47
Pennsylvania,$67162.75
Pennsylvania,$37865.81
Pennsylvania,$38139.28
Pennsylvania,$36634.46
Pennsylvania,$165338.69
Pennsylvania,$48215.41
Pennsylvania,$37146.71
Pennsylvania,$107670.76
Pennsylvania,$70968.52
Pennsylvania,$46540.08
Pennsylvania,$75300.42
Pennsylvania,$35427.38
Pennsylvania,$168291.00
Pennsylvania,$122615.71
Pennsylvania,$211534.07
Pennsylvania,$118055.28
Pennsylvania,$81808.06
Pennsylvania,$73994.32
Pennsylvania,$139155.15
Pennsylvania,$35883.53
Pennsylvania,$44047.72
Pennsylvania,$69278.15
Pennsylvania,$175124.23
Pennsylvania,$128413.12
Pennsylvania,$61417.33
Pennsylvania,$116397.53
Pennsylvania,$53422.00
Pennsylvania,$165380.89
Pennsylvania,$60867.00
Pennsylvania,$71528.41
Pennsylvania,$52979.05
Pennsylvania,$77171.30
Pennsylvania,$86094.86
Pennsylvania,$53809.40
Pennsylvania,$95084.69
Pennsylvania,$119766.26
Pennsylvania,$42725.66
Pennsylvania,$135640.45
Pennsylvania,$78049.04
Pennsylvania,$59444.33
Pennsylvania,$91909.92
Pennsylvania,$113542.94
Pennsylvania,$42727.62
Pennsylvania,$39493.46
Pennsylvania,$51175.06
Pennsylvania,$60446.04
Pennsylvania,$147326.59
Rhode Island,$41832.18
Rhode Island,$63508.84
Rhode Island,$54220.21
Rhode Island,$58363.54
Rhode Island,$50600.15
South Carolina,$62652.63
South Carolina,$50601.40
South Carolina,$65574.78
South Carolina,$47594.80
South Carolina,$70551.45
South Carolina,$52360.78
South Carolina,$89768.75
South Carolina,$45145.43
South Carolina,$105225.91
South Carolina,$63100.51
South Carolina,$46509.42
South Carolina,$71778.27
South Carolina,$71938.08
South Carolina,$66685.04
South Carolina,$130058.91
South Carolina,$102759.80
South Carolina,$63838.25
South Carolina,$116112.23
South Dakota,$33934.36
South Dakota,$50507.18
South Dakota,$45605.12
South Dakota,$39799.87
Tennessee,$27979.07
Tennessee,$41027.08
Tennessee,$50665.46
Tennessee,$50926.20
Tennessee,$52794.75
Tennessee,$69292.14
Tennessee,$64196.46
Tennessee,$86554.80
Tennessee,$52189.27
Tennessee,$35170.31
Tennessee,$89262.96
Tennessee,$41082.16
Tennessee,$51004.03
Tennessee,$48938.81
Tennessee,$33722.31
Tennessee,$60664.80
Tennessee,$62644.80
Tennessee,$47240.04
Tennessee,$85659.95
Tennessee,$67371.00
Tennessee,$51602.29
Tennessee,$75704.42
Texas,$108045.53
Texas,$48764.15
Texas,$95565.34
Texas,$50407.21
Texas,$72731.54
Texas,$67386.50
Texas,$69706.29
Texas,$67352.88
Texas,$114641.42
Texas,$44897.26
Texas,$66090.58
Texas,$47129.18
Texas,$45479.72
Texas,$105086.94
Texas,$102206.76
Texas,$67876.72
Texas,$64023.85
Texas,$52056.75
Texas,$113171.25
Texas,$58835.25
Texas,$63524.40
Texas,$99158.90
Texas,$119335.27
Texas,$56271.33
Texas,$41006.90
Texas,$73979.27
Texas,$46637.60
Texas,$62355.09
Texas,$52220.81
Texas,$40623.87
Texas,$70227.98
Texas,$82053.00
Texas,$54090.37
Texas,$87363.28
Texas,$69522.82
Texas,$49747.68
Texas,$64035.69
Texas,$45990.69
Texas,$124698.50
Texas,$51771.25
Texas,$57181.50
Texas,$93544.96
Texas,$75732.59
Texas,$74679.81
Texas,$81426.07
Texas,$75655.34
Texas,$64817.07
Texas,$113424.85
Texas,$48240.57
Texas,$65742.57
Texas,$74330.31
Texas,$38576.52
Texas,$81046.52
Texas,$105561.30
Texas,$80722.33
Texas,$132453.03
Texas,$86322.45
Texas,$112925.07
Texas,$60559.04
Texas,$102181.50
Texas,$123663.45
Texas,$67386.00
Texas,$109305.30
Texas,$108639.81
Texas,$61763.72
Texas,$102995.75
Texas,$75607.15
Texas,$76739.84
Texas,$79858.19
Texas,$107416.78
Texas,$78636.52
Texas,$75075.93
Texas,$42693.50
Texas,$62049.28
Texas,$50769.15
Utah,$38290.33
Utah,$52011.66
Utah,$44100.55
Utah,$43712.95
Utah,$74964.28
Vermont,$43915.50
Vermont,$36523.06
Virginia,$31179.00
Virginia,$32820.59
Virginia,$61714.46
Virginia,$76591.85
Virginia,$47338.18
Virginia,$37385.83
Virginia,$40240.94
Virginia,$67438.09
Virginia,$50450.53
Virginia,$72736.80
Virginia,$52993.84
Virginia,$56987.14
Virginia,$81431.25
Virginia,$42138.00
Virginia,$48618.86
Virginia,$65098.44
Virginia,$53402.08
Virginia,$53687.10
Virginia,$59234.54
Virginia,$113755.76
Virginia,$50103.32
Virginia,$42890.40
Virginia,$31075.81
Virginia,$59750.91
Virginia,$110335.63
Virginia,$90722.96
Virginia,$45476.90
Washington,$60018.15
Washington,$48991.08
Washington,$67962.77
Washington,$72508.83
Washington,$50869.32
Washington,$67720.85
Washington,$76692.54
Washington,$52954.19
Washington,$42326.87
Washington,$64316.50
Washington,$60430.11
Washington,$65394.63
Washington,$51790.25
Washington,$71422.05
Washington,$49773.86
Washington,$85637.89
Washington,$52146.84
Washington,$83329.71
West Virginia,$44031.45
West Virginia,$52335.20
West Virginia,$34030.54
West Virginia,$53801.90
West Virginia,$35863.20
West Virginia,$23385.72
West Virginia,$26621.11
West Virginia,$48871.46
Wisconsin,$51328.47
Wisconsin,$41506.54
Wisconsin,$43159.00
Missouri,$10843.00
Wisconsin,$43219.33
Wisconsin,$33179.48
Wisconsin,$60442.84
Wisconsin,$27684.70
Wisconsin,$50473.12
Wisconsin,$34911.03
Wisconsin,$49878.25
Wisconsin,$28949.73
Wisconsin,$57549.44
Wisconsin,$47849.21
Wisconsin,$50457.54
Wisconsin,$34453.09
Wisconsin,$49158.54
Wisconsin,$87348.07
Wisconsin,$26505.94
Wisconsin,$65757.87
Wisconsin,$48073.00
Wisconsin,$31152.00
Wyoming,$60869.93
Wyoming,$68693.11
Texas,$64949.16
Texas,$30896.09
Texas,$56390.91
Texas,$104923.40
Alabama,$46950.14
Alabama,$53347.26
Alabama,$47738.86
Alabama,$65642.46
Alabama,$49449.88
Alabama,$72364.24
Alabama,$28558.58
Alabama,$57697.76
Alabama,$59624.03
Alabama,$99782.65
Alabama,$137134.40
Alabama,$25585.90
Alabama,$26785.85
Alabama,$43071.85
Alabama,$48382.84
Alabama,$50330.57
Alabama,$45315.88
Alabama,$92638.62
Alabama,$28962.95
Alabama,$68691.12
Alaska,$55813.77
Arizona,$51266.68
Arizona,$45610.21
Arizona,$66510.68
Arizona,$67879.44
Arizona,$51633.10
Arizona,$73678.92
Arizona,$58110.50
Arizona,$34201.11
Arizona,$69153.57
Arizona,$67078.09
Arizona,$62007.70
Arizona,$59734.48
Arizona,$45186.64
Arizona,$67343.81
Arizona,$71487.02
Arizona,$55506.71
Arizona,$52019.44
Arizona,$79172.60
Arizona,$57336.52
Arizona,$52359.56
Arizona,$99984.62
Arizona,$35033.09
Arizona,$64278.78
Arizona,$71168.25
Arizona,$77740.05
Arizona,$90189.00
Arkansas,$49356.27
Arkansas,$38241.81
Arkansas,$25590.50
Arkansas,$37622.80
Arkansas,$18782.26
Arkansas,$91534.31
Arkansas,$37074.73
Arkansas,$54440.35
Arkansas,$41977.90
Arkansas,$30407.42
Arkansas,$68428.78
Arkansas,$30521.06
Arkansas,$104342.58
Arkansas,$37461.58
Arkansas,$44448.05
Arkansas,$57421.88
California,$57198.18
California,$96344.47
California,$72950.80
California,$74418.83
California,$41022.96
California,$79490.00
California,$91880.11
California,$52898.06
California,$76410.85
California,$70147.38
California,$65817.40
California,$53780.50
California,$65811.00
California,$68757.96
California,$71647.94
California,$84782.20
California,$67333.98
California,$85426.21
California,$61596.72
California,$46722.69
California,$89848.58
California,$52911.25
California,$60047.92
California,$60671.56
California,$44341.23
California,$68881.62
California,$69601.11
California,$84055.30
California,$113753.33
California,$166839.22
California,$141617.16
California,$104480.24
California,$83318.66
California,$100734.37
California,$47209.32
California,$155210.87
California,$122930.55
California,$115381.00
California,$94365.90
California,$106547.72
California,$54705.59
California,$84317.82
California,$65858.12
California,$70881.64
California,$99109.81
California,$67321.18
California,$58307.07
California,$50975.27
California,$45775.00
California,$85477.50
California,$129030.88
California,$79665.25
California,$47509.44
California,$65333.22
California,$47362.50
California,$68355.50
California,$57478.68
California,$60850.27
California,$77362.78
California,$111281.80
California,$84497.95
California,$84288.75
California,$105213.06
California,$49505.23
California,$70303.77
California,$50640.75
California,$104390.53
California,$76422.86
California,$166306.84
California,$75964.42
California,$101872.61
California,$45993.86
California,$112560.16
California,$62297.00
California,$75793.28
California,$79755.61
California,$122685.53
California,$81564.50
California,$77588.19
California,$76213.73
California,$50687.18
California,$140495.76
California,$46448.52
California,$68058.09
California,$68326.57
California,$115813.57
California,$133861.12
California,$66423.35
California,$89662.40
Colorado,$62823.89
Colorado,$62410.33
Colorado,$59623.25
Colorado,$57323.36
Colorado,$46974.80
Colorado,$52435.60
Colorado,$80961.11
Colorado,$75891.10
Colorado,$61763.26
Colorado,$54364.66
Connecticut,$55778.26
Connecticut,$25215.50
Connecticut,$60942.21
Connecticut,$48347.92
Connecticut,$33419.81
Connecticut,$29302.52
Missouri,$30392.27
Connecticut,$59428.42
Connecticut,$48276.00
Connecticut,$85901.59
Connecticut,$31946.70
Connecticut,$22096.00
Connecticut,$42118.56
Connecticut,$29422.87
Connecticut,$42841.42
Connecticut,$54885.00
Connecticut,$33804.15
Delaware,$47202.98
Delaware,$31536.76
Delaware,$33527.11
District of Columbia,$24368.10
District of Columbia,$50311.34
Florida,$63085.63
Florida,$44285.80
Florida,$76757.02
Florida,$59055.37
Florida,$82846.75
Florida,$73775.38
Florida,$57826.14
Florida,$65677.00
Florida,$39374.72
Florida,$62090.80
Florida,$81973.24
Florida,$83863.29
Florida,$40169.16
New Hampshire,$25724.70
Florida,$75895.95
Florida,$91135.22
Florida,$48833.64
Florida,$72799.89
Florida,$51368.45
Florida,$78829.10
Florida,$52717.79
Florida,$69759.00
Florida,$110528.89
Florida,$75088.17
Florida,$87126.52
Florida,$44676.50
Florida,$55036.04
Florida,$50299.38
Florida,$89002.50
Florida,$88411.84
Florida,$70254.03
Florida,$68004.33
Florida,$87550.59
Florida,$48404.77
Florida,$52005.80
Florida,$49170.96
Florida,$57581.81
Florida,$48940.50
Florida,$40700.50
Florida,$83808.28
Florida,$27395.54
Florida,$51048.40
Florida,$64229.66
Florida,$43338.91
Florida,$51433.05
Florida,$88519.50
Florida,$63069.25
Florida,$55546.03
Florida,$78641.50
Florida,$46398.90
Florida,$53720.40
Florida,$75506.33
Florida,$74189.10
Florida,$51288.58
Florida,$47386.71
Florida,$84622.72
Florida,$55376.00
Florida,$56722.67
Florida,$64819.31
Florida,$50359.29
Florida,$75976.40
Florida,$56662.13
Florida,$75393.88
Florida,$57156.56
Florida,$58298.48
Florida,$40829.35
Florida,$66017.10
Florida,$83314.24
